1,20,3,2
-1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,21.21320363559643,40.04245270573046,56.46831536612922,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613,70.46447940221613
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank0,188.29248090134033,164.25862620398752,139.96163076086907,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513,115.28653116909513
valve0,0.0,0.0,0.0,0.0,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133,10.135394381225133
