1,20,3,2
-1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,-1143181.2306824923,-4539349.939656164,-10189433.85068579,-18093638.225314632,-28897985.49294703,-42220517.586521044,-58061280.699420154,-76420307.24026492,-97297621.21712627,-120693241.13532268,-146607181.6976647,-175039454.86887315,-205990070.5760245,-239459037.18887502,-275446361.8598372,-313952050.77178097,-354976109.322817,-398518542.2668155,-444579353.8223622,-493158547.75829285
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank0,22682.07560623854,45196.819277967705,67714.77115673217,90234.0412560115,114035.68946529925,137837.86821456024,161640.40743186424,185443.20763543542,209246.2055754102,233049.35852925063,256852.63627992827,280656.0166662972,304459.482951691,328263.02218646824,352066.6241450995,375870.28061194386,399673.984886767,423477.731433504,447281.5156252972,471085.33355564333
valve0,-0.0,-0.0,-0.0,-0.0,-6490.666766359529,-7845.439993510731,-9200.23316664802,-10555.040843377883,-11909.859543498198,-13264.686906218234,-14619.521256258926,-15974.361361731462,-17329.206290278966,-18684.055319218052,-20038.90787702638,-21393.763503922175,-22748.62182451085,-24103.48252831793,-25458.345355634203,-26813.210087015465
